变量,滞后步数,滞后秒数,相关系数,绝对相关系数
6#风箱负压,47,94,0.04746162115713205,0.04746162115713205
6#风箱负压,48,96,0.06287467322165065,0.06287467322165065
6#风箱负压,49,98,0.0697592418812688,0.0697592418812688
6#风箱负压,50,100,0.08000384630997309,0.08000384630997309
6#风箱负压,51,102,0.0863229701913433,0.0863229701913433
6#风箱负压,52,104,0.08485166657901241,0.08485166657901241
6#风箱负压,53,106,0.08177955215071293,0.08177955215071293
6#风箱负压,54,108,0.07864962566426129,0.07864962566426129
6#风箱负压,55,110,0.07365495734359863,0.07365495734359863
6#风箱负压,56,112,0.06557980312361068,0.06557980312361068
6#风箱负压,57,114,0.05529138412581339,0.05529138412581339
6#风箱负压,58,116,0.04514507119451567,0.04514507119451567
6#风箱负压,59,118,0.03990129222073782,0.03990129222073782
6#风箱负压,60,120,0.03628432731502411,0.03628432731502411
6#风箱负压,61,122,0.032080478034834464,0.032080478034834464
6#风箱负压,62,124,0.03154347046498019,0.03154347046498019
6#风箱负压,63,126,0.03107173329180846,0.03107173329180846
6#风箱负压,64,128,0.03156664663789772,0.03156664663789772
6#风箱负压,65,130,0.03114905882801558,0.03114905882801558
6#风箱负压,66,132,0.03370860973840386,0.03370860973840386
6#风箱负压,67,134,0.032127826330279094,0.032127826330279094
6#风箱负压,68,136,0.02863552808279791,0.02863552808279791
6#风箱负压,69,138,0.029427443452905797,0.029427443452905797
6#风箱负压,70,140,0.027206126556741282,0.027206126556741282
6#风箱负压,71,142,0.024653867190062878,0.024653867190062878
6#风箱负压,72,144,0.024717547759040354,0.024717547759040354
6#风箱负压,73,146,0.02738579292791684,0.02738579292791684
6#风箱负压,74,148,0.028824669546912318,0.028824669546912318
6#风箱负压,75,150,0.03044431874640746,0.03044431874640746
6#风箱负压,76,152,0.031111678570657705,0.031111678570657705
6#风箱负压,77,154,0.027339907440386137,0.027339907440386137
6#风箱负压,78,156,0.024680719404113656,0.024680719404113656
6#风箱负压,79,158,0.0231259487336093,0.0231259487336093
6#风箱负压,80,160,0.025405678856903757,0.025405678856903757
7#风箱负压,0,0,-0.20792129664363138,0.20792129664363138
7#风箱负压,1,2,-0.2051960820750836,0.2051960820750836
7#风箱负压,2,4,-0.18538350258242678,0.18538350258242678
7#风箱负压,3,6,-0.15077453640077823,0.15077453640077823
7#风箱负压,4,8,-0.11398914487571381,0.11398914487571381
7#风箱负压,5,10,-0.07656067432993573,0.07656067432993573
7#风箱负压,6,12,-0.0380520969069264,0.0380520969069264
7#风箱负压,7,14,-0.007788103207744876,0.007788103207744876
7#风箱负压,8,16,0.018345837477722206,0.018345837477722206
7#风箱负压,9,18,0.03698831445437148,0.03698831445437148
7#风箱负压,10,20,0.05103084509548841,0.05103084509548841
7#风箱负压,11,22,0.058757677603319895,0.058757677603319895
7#风箱负压,12,24,0.0674801864730026,0.0674801864730026
7#风箱负压,13,26,0.07335752530178323,0.07335752530178323
7#风箱负压,14,28,0.07636772480244351,0.07636772480244351
7#风箱负压,15,30,0.0801463802327522,0.0801463802327522
7#风箱负压,16,32,0.07658839908470907,0.07658839908470907
7#风箱负压,17,34,0.07722703802143537,0.07722703802143537
7#风箱负压,18,36,0.08561169031636216,0.08561169031636216
7#风箱负压,19,38,0.0928287527053336,0.0928287527053336
7#风箱负压,20,40,0.10146607685497809,0.10146607685497809
7#风箱负压,21,42,0.11468884637394425,0.11468884637394425
7#风箱负压,22,44,0.12538876542185143,0.12538876542185143
7#风箱负压,23,46,0.1326107129351167,0.1326107129351167
7#风箱负压,24,48,0.13278719411696085,0.13278719411696085
7#风箱负压,25,50,0.1380873764033428,0.1380873764033428
7#风箱负压,26,52,0.12792908275263545,0.12792908275263545
7#风箱负压,27,54,0.11045785391953872,0.11045785391953872
7#风箱负压,28,56,0.10259300087528021,0.10259300087528021
7#风箱负压,29,58,0.08534242627701909,0.08534242627701909
7#风箱负压,30,60,0.06105951106909821,0.06105951106909821
7#风箱负压,31,62,0.043292269545904496,0.043292269545904496
7#风箱负压,32,64,0.027413941885287462,0.027413941885287462
7#风箱负压,33,66,0.014217695490579345,0.014217695490579345
7#风箱负压,34,68,0.0181224488213595,0.0181224488213595
7#风箱负压,35,70,0.024042178229187017,0.024042178229187017
7#风箱负压,36,72,0.025526091929808193,0.025526091929808193
7#风箱负压,37,74,0.03281791462781149,0.03281791462781149
7#风箱负压,38,76,0.047280210675017496,0.047280210675017496
7#风箱负压,39,78,0.05731053800904253,0.05731053800904253
7#风箱负压,40,80,0.07099099669638442,0.07099099669638442
7#风箱负压,41,82,0.07359808109356414,0.07359808109356414
7#风箱负压,42,84,0.06706893845989548,0.06706893845989548
7#风箱负压,43,86,0.06093074599090872,0.06093074599090872
7#风箱负压,44,88,0.04899818144605949,0.04899818144605949
7#风箱负压,45,90,0.046749600973591605,0.046749600973591605
7#风箱负压,46,92,0.04291104061120664,0.04291104061120664
7#风箱负压,47,94,0.04746162115713205,0.04746162115713205
7#风箱负压,48,96,0.06287467322165065,0.06287467322165065
7#风箱负压,49,98,0.0697592418812688,0.0697592418812688
7#风箱负压,50,100,0.08000384630997309,0.08000384630997309
7#风箱负压,51,102,0.0863229701913433,0.0863229701913433
7#风箱负压,52,104,0.08485166657901241,0.08485166657901241
7#风箱负压,53,106,0.08177955215071293,0.08177955215071293
7#风箱负压,54,108,0.07864962566426129,0.07864962566426129
7#风箱负压,55,110,0.07365495734359863,0.07365495734359863
7#风箱负压,56,112,0.06557980312361068,0.06557980312361068
7#风箱负压,57,114,0.05529138412581339,0.05529138412581339
7#风箱负压,58,116,0.04514507119451567,0.04514507119451567
7#风箱负压,59,118,0.03990129222073782,0.03990129222073782
7#风箱负压,60,120,0.03628432731502411,0.03628432731502411
7#风箱负压,61,122,0.032080478034834464,0.032080478034834464
7#风箱负压,62,124,0.03154347046498019,0.03154347046498019
7#风箱负压,63,126,0.03107173329180846,0.03107173329180846
7#风箱负压,64,128,0.03156664663789772,0.03156664663789772
7#风箱负压,65,130,0.03114905882801558,0.03114905882801558
7#风箱负压,66,132,0.03370860973840386,0.03370860973840386
7#风箱负压,67,134,0.032127826330279094,0.032127826330279094
7#风箱负压,68,136,0.02863552808279791,0.02863552808279791
7#风箱负压,69,138,0.029427443452905797,0.029427443452905797
7#风箱负压,70,140,0.027206126556741282,0.027206126556741282
7#风箱负压,71,142,0.024653867190062878,0.024653867190062878
7#风箱负压,72,144,0.024717547759040354,0.024717547759040354
7#风箱负压,73,146,0.02738579292791684,0.02738579292791684
7#风箱负压,74,148,0.028824669546912318,0.028824669546912318
7#风箱负压,75,150,0.03044431874640746,0.03044431874640746
7#风箱负压,76,152,0.031111678570657705,0.031111678570657705
7#风箱负压,77,154,0.027339907440386137,0.027339907440386137
7#风箱负压,78,156,0.024680719404113656,0.024680719404113656
7#风箱负压,79,158,0.0231259487336093,0.0231259487336093
7#风箱负压,80,160,0.025405678856903757,0.025405678856903757
8#风箱负压,0,0,-0.203870529304796,0.203870529304796
8#风箱负压,1,2,-0.20196148992746785,0.20196148992746785
8#风箱负压,2,4,-0.18410325501225336,0.18410325501225336
8#风箱负压,3,6,-0.15210483492449842,0.15210483492449842
8#风箱负压,4,8,-0.11632949276575863,0.11632949276575863
8#风箱负压,5,10,-0.07952598401659651,0.07952598401659651
8#风箱负压,6,12,-0.04083314454649012,0.04083314454649012
8#风箱负压,7,14,-0.008452817483417287,0.008452817483417287
8#风箱负压,8,16,0.019423590050523923,0.019423590050523923
8#风箱负压,9,18,0.0391766453425516,0.0391766453425516
8#风箱负压,10,20,0.053963233077484386,0.053963233077484386
8#风箱负压,11,22,0.062203098188430575,0.062203098188430575
8#风箱负压,12,24,0.07186711899880012,0.07186711899880012
8#风箱负压,13,26,0.0779459673988725,0.0779459673988725
8#风箱负压,14,28,0.08288302542261733,0.08288302542261733
8#风箱负压,15,30,0.08723605795269232,0.08723605795269232
8#风箱负压,16,32,0.08430290221438366,0.08430290221438366
8#风箱负压,17,34,0.08677281615419756,0.08677281615419756
8#风箱负压,18,36,0.09561424188944595,0.09561424188944595
8#风箱负压,19,38,0.10269861500465342,0.10269861500465342
8#风箱负压,20,40,0.11270263882181165,0.11270263882181165
8#风箱负压,21,42,0.12503511653098034,0.12503511653098034
8#风箱负压,22,44,0.1294119732236339,0.1294119732236339
8#风箱负压,23,46,0.13506684689884343,0.13506684689884343
8#风箱负压,24,48,0.1351734306805733,0.1351734306805733
8#风箱负压,25,50,0.13136419438665436,0.13136419438665436
8#风箱负压,26,52,0.12683315314906365,0.12683315314906365
8#风箱负压,27,54,0.1126119893948315,0.1126119893948315
8#风箱负压,28,56,0.10637765954961628,0.10637765954961628
8#风箱负压,29,58,0.09793369603806103,0.09793369603806103
8#风箱负压,30,60,0.07509867063068153,0.07509867063068153
8#风箱负压,31,62,0.05362786466900695,0.05362786466900695
8#风箱负压,32,64,0.03699064239770698,0.03699064239770698
8#风箱负压,33,66,0.021425136414163635,0.021425136414163635
8#风箱负压,34,68,0.022892649340937783,0.022892649340937783
8#风箱负压,35,70,0.02895917085984924,0.02895917085984924
8#风箱负压,36,72,0.030233638939150917,0.030233638939150917
8#风箱负压,37,74,0.03758491994469838,0.03758491994469838
8#风箱负压,38,76,0.04972514125846686,0.04972514125846686
8#风箱负压,39,78,0.05853619571253295,0.05853619571253295
8#风箱负压,40,80,0.06732438149342923,0.06732438149342923
8#风箱负压,41,82,0.07449484163657401,0.07449484163657401
8#风箱负压,42,84,0.07116034193212112,0.07116034193212112
8#风箱负压,43,86,0.06461674023015732,0.06461674023015732
8#风箱负压,44,88,0.053259605489202395,0.053259605489202395
8#风箱负压,45,90,0.04850577164904323,0.04850577164904323
8#风箱负压,46,92,0.04846876677335201,0.04846876677335201
8#风箱负压,47,94,0.04793457091497978,0.04793457091497978
8#风箱负压,48,96,0.06198157561953559,0.06198157561953559
8#风箱负压,49,98,0.07138065230921552,0.07138065230921552
8#风箱负压,50,100,0.08237743958956009,0.08237743958956009
8#风箱负压,51,102,0.08750979158823313,0.08750979158823313
8#风箱负压,52,104,0.08703946078734325,0.08703946078734325
8#风箱负压,53,106,0.08411941627278728,0.08411941627278728
8#风箱负压,54,108,0.07994848934185253,0.07994848934185253
8#风箱负压,55,110,0.07466123822191949,0.07466123822191949
8#风箱负压,56,112,0.06706916227131866,0.06706916227131866
8#风箱负压,57,114,0.0573063810256199,0.0573063810256199
8#风箱负压,58,116,0.04743668252631573,0.04743668252631573
8#风箱负压,59,118,0.0421888956968321,0.0421888956968321
8#风箱负压,60,120,0.03897218014623367,0.03897218014623367
8#风箱负压,61,122,0.033646505643355216,0.033646505643355216
8#风箱负压,62,124,0.03253665964621611,0.03253665964621611
8#风箱负压,63,126,0.031829304859215445,0.031829304859215445
8#风箱负压,64,128,0.032417518233792186,0.032417518233792186
8#风箱负压,65,130,0.0301861210739022,0.0301861210739022
8#风箱负压,66,132,0.03356451791544681,0.03356451791544681
8#风箱负压,67,134,0.03169558155617459,0.03169558155617459
8#风箱负压,68,136,0.02763906857013823,0.02763906857013823
8#风箱负压,69,138,0.027363860565326036,0.027363860565326036
8#风箱负压,70,140,0.02629158660180773,0.02629158660180773
8#风箱负压,71,142,0.02478720534535188,0.02478720534535188
8#风箱负压,72,144,0.024309718973365008,0.024309718973365008
8#风箱负压,73,146,0.02685873680843532,0.02685873680843532
8#风箱负压,74,148,0.027283914203697093,0.027283914203697093
8#风箱负压,75,150,0.028928260753076154,0.028928260753076154
8#风箱负压,76,152,0.029556840547584843,0.029556840547584843
8#风箱负压,77,154,0.025192388948366836,0.025192388948366836
8#风箱负压,78,156,0.02207074597588179,0.02207074597588179
8#风箱负压,79,158,0.020288606377151196,0.020288606377151196
8#风箱负压,80,160,0.021833740777910497,0.021833740777910497
9#风箱负压,0,0,-0.203870529304796,0.203870529304796
9#风箱负压,1,2,-0.20196148992746785,0.20196148992746785
9#风箱负压,2,4,-0.18410325501225336,0.18410325501225336
9#风箱负压,3,6,-0.15210483492449842,0.15210483492449842
9#风箱负压,4,8,-0.11632949276575863,0.11632949276575863
9#风箱负压,5,10,-0.07952598401659651,0.07952598401659651
9#风箱负压,6,12,-0.04083314454649012,0.04083314454649012
9#风箱负压,7,14,-0.008452817483417287,0.008452817483417287
9#风箱负压,8,16,0.019423590050523923,0.019423590050523923
9#风箱负压,9,18,0.0391766453425516,0.0391766453425516
9#风箱负压,10,20,0.053963233077484386,0.053963233077484386
9#风箱负压,11,22,0.062203098188430575,0.062203098188430575
9#风箱负压,12,24,0.07186711899880012,0.07186711899880012
9#风箱负压,13,26,0.0779459673988725,0.0779459673988725
9#风箱负压,14,28,0.08288302542261733,0.08288302542261733
9#风箱负压,15,30,0.08723605795269232,0.08723605795269232
9#风箱负压,16,32,0.08430290221438366,0.08430290221438366
9#风箱负压,17,34,0.08677281615419756,0.08677281615419756
9#风箱负压,18,36,0.09561424188944595,0.09561424188944595
9#风箱负压,19,38,0.10269861500465342,0.10269861500465342
9#风箱负压,20,40,0.11270263882181165,0.11270263882181165
9#风箱负压,21,42,0.12503511653098034,0.12503511653098034
9#风箱负压,22,44,0.1294119732236339,0.1294119732236339
9#风箱负压,23,46,0.13506684689884343,0.13506684689884343
9#风箱负压,24,48,0.1351734306805733,0.1351734306805733
9#风箱负压,25,50,0.13136419438665436,0.13136419438665436
9#风箱负压,26,52,0.12683315314906365,0.12683315314906365
9#风箱负压,27,54,0.1126119893948315,0.1126119893948315
9#风箱负压,28,56,0.10637765954961628,0.10637765954961628
9#风箱负压,29,58,0.09793369603806103,0.09793369603806103
9#风箱负压,30,60,0.07509867063068153,0.07509867063068153
9#风箱负压,31,62,0.05362786466900695,0.05362786466900695
9#风箱负压,32,64,0.03699064239770698,0.03699064239770698
9#风箱负压,33,66,0.021425136414163635,0.021425136414163635
9#风箱负压,34,68,0.022892649340937783,0.022892649340937783
9#风箱负压,35,70,0.02895917085984924,0.02895917085984924
9#风箱负压,36,72,0.030233638939150917,0.030233638939150917
9#风箱负压,37,74,0.03758491994469838,0.03758491994469838
9#风箱负压,38,76,0.04972514125846686,0.04972514125846686
9#风箱负压,39,78,0.05853619571253295,0.05853619571253295
9#风箱负压,40,80,0.06732438149342923,0.06732438149342923
9#风箱负压,41,82,0.07449484163657401,0.07449484163657401
9#风箱负压,42,84,0.07116034193212112,0.07116034193212112
9#风箱负压,43,86,0.06461674023015732,0.06461674023015732
9#风箱负压,44,88,0.053259605489202395,0.053259605489202395
9#风箱负压,45,90,0.04850577164904323,0.04850577164904323
9#风箱负压,46,92,0.04846876677335201,0.04846876677335201
9#风箱负压,47,94,0.04793457091497978,0.04793457091497978
9#风箱负压,48,96,0.06198157561953559,0.06198157561953559
9#风箱负压,49,98,0.07138065230921552,0.07138065230921552
9#风箱负压,50,100,0.08237743958956009,0.08237743958956009
9#风箱负压,51,102,0.08750979158823313,0.08750979158823313
9#风箱负压,52,104,0.08703946078734325,0.08703946078734325
9#风箱负压,53,106,0.08411941627278728,0.08411941627278728
9#风箱负压,54,108,0.07994848934185253,0.07994848934185253
9#风箱负压,55,110,0.07466123822191949,0.07466123822191949
9#风箱负压,56,112,0.06706916227131866,0.06706916227131866
9#风箱负压,57,114,0.0573063810256199,0.0573063810256199
9#风箱负压,58,116,0.04743668252631573,0.04743668252631573
9#风箱负压,59,118,0.0421888956968321,0.0421888956968321
9#风箱负压,60,120,0.03897218014623367,0.03897218014623367
9#风箱负压,61,122,0.033646505643355216,0.033646505643355216
9#风箱负压,62,124,0.03253665964621611,0.03253665964621611
9#风箱负压,63,126,0.031829304859215445,0.031829304859215445
9#风箱负压,64,128,0.032417518233792186,0.032417518233792186
9#风箱负压,65,130,0.0301861210739022,0.0301861210739022
9#风箱负压,66,132,0.03356451791544681,0.03356451791544681
9#风箱负压,67,134,0.03169558155617459,0.03169558155617459
9#风箱负压,68,136,0.02763906857013823,0.02763906857013823
9#风箱负压,69,138,0.027363860565326036,0.027363860565326036
9#风箱负压,70,140,0.02629158660180773,0.02629158660180773
